gene,cell_type,KW_p,KW_FDR,effect_size,effect_size_class,disease_1,disease_2,mw_stat,mw_p,n1,n2,mw_FDR
CASP3,CD8T,2.0268623360326414e-176,3.0924071382040707e-175,0.252212014,medium,UC_inflamed,Colitis_inflamed,73388875.0,2.053601733114007e-15,11609,12212,9.289457605202112e-15
PHB2,CD8T,2.620175592027217e-176,3.989801168388555e-175,0.30778771,medium,UC_inflamed,UC_non_inflamed,43692620.5,1.6599565790363842e-43,11609,6890,1.760526882145602e-42
PHB2,CD8T,2.620175592027217e-176,3.989801168388555e-175,0.30778771,medium,UC_inflamed,CD_inflamed,9742068.0,5.3809032311484514e-39,11609,1979,5.094917193112224e-38
PHB2,CD8T,2.620175592027217e-176,3.989801168388555e-175,0.30778771,medium,UC_inflamed,Colitis_inflamed,65199877.5,1.1420046400565178e-37,11609,12212,1.0453555034733557e-36
PHB2,CD8T,2.620175592027217e-176,3.989801168388555e-175,0.30778771,medium,Healthy,UC_inflamed,148695400.5,2.689977896846913e-36,23962,11609,2.373033196139326e-35
IFNG,CD8T,1.6365871033578369e-174,2.472693847998473e-173,0.27730053,medium,UC_inflamed,Colitis_inflamed,79417243.0,3.849859959654434e-134,11609,12212,1.9071668609730747e-132
IFNG,CD8T,1.6365871033578369e-174,2.472693847998473e-173,0.27730053,medium,UC_inflamed,UC_non_inflamed,44377000.0,2.358927496410703e-75,11609,6890,4.874955386846449e-74
IFNG,CD8T,1.6365871033578369e-174,2.472693847998473e-173,0.27730053,medium,UC_inflamed,CD_inflamed,12872127.0,4.9799008113576196e-33,11609,1979,4.0334591916573366e-32
IFNG,CD8T,1.6365871033578369e-174,2.472693847998473e-173,0.27730053,medium,Healthy,UC_inflamed,132309754.0,9.373446272277323e-27,23962,11609,6.334047422272744e-26
DEF6,CD8T,6.3917408122947605e-174,9.573448401613355e-173,0.37538642,medium,UC_inflamed,UC_non_inflamed,44251275.0,7.579497178871236e-61,11609,6890,1.1910215832346693e-59
DEF6,CD8T,6.3917408122947605e-174,9.573448401613355e-173,0.37538642,medium,UC_inflamed,CD_inflamed,9400042.5,1.4771000140802994e-56,11609,1979,2.1224746365777318e-55
DEF6,CD8T,6.3917408122947605e-174,9.573448401613355e-173,0.37538642,medium,Healthy,UC_inflamed,144547025.0,1.313857750667583e-13,23962,11609,5.507607973789381e-13
DEF6,CD8T,6.3917408122947605e-174,9.573448401613355e-173,0.37538642,medium,UC_inflamed,Colitis_inflamed,67988323.5,1.2079563361300707e-11,11609,12212,4.636021445886802e-11
HLA-DRB1,CD8T,4.255057059906705e-173,6.312344667019995e-172,0.29015917,medium,UC_inflamed,UC_non_inflamed,46348191.0,6.801945653632841e-123,11609,6890,2.9408143557518627e-121
HLA-DRB1,CD8T,4.255057059906705e-173,6.312344667019995e-172,0.29015917,medium,UC_inflamed,Colitis_inflamed,79612722.5,1.245754640440947e-100,11609,12212,3.93853130826491e-99
HLA-DRB1,CD8T,4.255057059906705e-173,6.312344667019995e-172,0.29015917,medium,Healthy,UC_inflamed,128977432.0,7.359204404119493e-45,23962,11609,8.072468800459367e-44
HLA-DRB1,CD8T,4.255057059906705e-173,6.312344667019995e-172,0.29015917,medium,UC_inflamed,CD_inflamed,12924663.5,5.2297669031366915e-28,11609,1979,3.6721920114674056e-27
TKT,CD8T,2.2926232309582915e-172,3.384939541472798e-171,0.3060625,medium,UC_inflamed,CD_inflamed,9019238.0,3.0213447332375343e-93,11609,1979,8.512728643945152e-92
TKT,CD8T,2.2926232309582915e-172,3.384939541472798e-171,0.3060625,medium,UC_inflamed,Colitis_inflamed,64854549.0,3.5555993150274094e-51,11609,12212,4.549370538533123e-50
TKT,CD8T,2.2926232309582915e-172,3.384939541472798e-171,0.3060625,medium,UC_inflamed,UC_non_inflamed,41830290.5,7.739220957954216e-15,11609,6890,3.420515204255129e-14
TKT,CD8T,2.2926232309582915e-172,3.384939541472798e-171,0.3060625,medium,Healthy,UC_inflamed,143328033.0,1.6855686105855048e-10,23962,11609,6.108616862098509e-10
EMC10,CD8T,3.306041610898154e-170,4.812643157737229e-169,0.26035374,medium,UC_inflamed,CD_inflamed,9476128.5,2.6118279390837683e-70,11609,1979,4.919706310987612e-69
EMC10,CD8T,3.306041610898154e-170,4.812643157737229e-169,0.26035374,medium,UC_inflamed,Colitis_inflamed,65050379.0,1.1753043775207972e-52,11609,12212,1.5530256809954413e-51
EMC10,CD8T,3.306041610898154e-170,4.812643157737229e-169,0.26035374,medium,UC_inflamed,UC_non_inflamed,42120166.0,3.375068444630084e-22,11609,6890,1.959885963105484e-21
EMC10,CD8T,3.306041610898154e-170,4.812643157737229e-169,0.26035374,medium,Healthy,UC_inflamed,142481244.0,5.543906710727154e-08,23962,11609,1.746022715430632e-07
YTHDC1,CD8T,4.194004973277793e-169,6.065506541353473e-168,0.31285043,medium,UC_inflamed,UC_non_inflamed,46264977.0,9.493066834059283e-134,11609,6890,4.684002492724411e-132
YTHDC1,CD8T,4.194004973277793e-169,6.065506541353473e-168,0.31285043,medium,Healthy,UC_inflamed,133384875.5,3.420698405126223e-16,23962,11609,1.595804061600076e-15
YTHDC1,CD8T,4.194004973277793e-169,6.065506541353473e-168,0.31285043,medium,UC_inflamed,CD_inflamed,10517820.0,1.2528239052777072e-13,11609,1979,5.25777954254006e-13
YTHDC1,CD8T,4.194004973277793e-169,6.065506541353473e-168,0.31285043,medium,UC_inflamed,Colitis_inflamed,73533564.5,1.2294995149154609e-10,11609,12212,4.4863806615265315e-10
TAP1,CD8T,1.3577010041506012e-168,1.9562722438859493e-167,0.4332175,medium,UC_inflamed,UC_non_inflamed,45473534.0,2.655933075124529e-81,11609,6890,6.094870643328662e-80
TAP1,CD8T,1.3577010041506012e-168,1.9562722438859493e-167,0.4332175,medium,UC_inflamed,CD_inflamed,9663008.0,1.6029663000407554e-37,11609,1979,1.463147373733641e-36
TAP1,CD8T,1.3577010041506012e-168,1.9562722438859493e-167,0.4332175,medium,UC_inflamed,Colitis_inflamed,75959675.0,4.6994304660376586e-30,11609,12212,3.497104133422812e-29
TAP1,CD8T,1.3577010041506012e-168,1.9562722438859493e-167,0.4332175,medium,Healthy,UC_inflamed,133761491.5,5.276222722626992e-12,23962,11609,2.0624151585618723e-11
RORA,CD8T,2.2594753218268112e-167,3.231652514116047e-166,0.28002896,medium,UC_inflamed,Colitis_inflamed,81877853.0,1.7829172566908737e-154,11609,12212,1.1125099736151306e-152
RORA,CD8T,2.2594753218268112e-167,3.231652514116047e-166,0.28002896,medium,UC_inflamed,UC_non_inflamed,44761370.5,4.58659066729427e-63,11609,6890,7.532841392695718e-62
RORA,CD8T,2.2594753218268112e-167,3.231652514116047e-166,0.28002896,medium,Healthy,UC_inflamed,127015925.0,1.6520660128754776e-60,23962,11609,2.579901399918508e-59
RORA,CD8T,2.2594753218268112e-167,3.231652514116047e-166,0.28002896,medium,UC_inflamed,CD_inflamed,12350792.5,2.32029320935695e-10,11609,1979,8.346919103999124e-10
DDOST,CD8T,5.073389122654532e-165,7.164030943679383e-164,0.3123266699999999,medium,UC_inflamed,UC_non_inflamed,44130045.5,1.599417510213709e-63,11609,6890,2.651427586411918e-62
DDOST,CD8T,5.073389122654532e-165,7.164030943679383e-164,0.3123266699999999,medium,UC_inflamed,CD_inflamed,9632146.5,1.0624520162110163e-48,11609,1979,1.283341312613697e-47
DDOST,CD8T,5.073389122654532e-165,7.164030943679383e-164,0.3123266699999999,medium,Healthy,UC_inflamed,144235299.0,3.480560784947553e-13,23962,11609,1.4324082345227897e-12
DDOST,CD8T,5.073389122654532e-165,7.164030943679383e-164,0.3123266699999999,medium,UC_inflamed,Colitis_inflamed,68422938.5,1.8729624667236672e-09,11609,12212,6.415018933366933e-09
PET100,CD8T,2.0485257145692976e-163,2.866645300126811e-162,0.27516164,medium,UC_inflamed,UC_non_inflamed,45346093.0,2.280332962422117e-86,11609,6890,5.731974771313906e-85
PET100,CD8T,2.0485257145692976e-163,2.866645300126811e-162,0.27516164,medium,UC_inflamed,CD_inflamed,10507813.0,6.107261658460102e-13,11609,1979,2.487857569482735e-12
PET100,CD8T,2.0485257145692976e-163,2.866645300126811e-162,0.27516164,medium,UC_inflamed,Colitis_inflamed,67999703.5,1.0657671410873696e-10,11609,12212,3.9009499561845644e-10
PET100,CD8T,2.0485257145692976e-163,2.866645300126811e-162,0.27516164,medium,Healthy,UC_inflamed,143945861.5,2.5067115538028874e-10,23962,11609,9.001647693095678e-10
ARL4C,CD8T,3.885882427966145e-162,5.403740081179754e-161,0.2732612,medium,Healthy,UC_inflamed,117972497.5,1.920246334993575e-152,23962,11609,1.1674430813541537e-150
ARL4C,CD8T,3.885882427966145e-162,5.403740081179754e-161,0.2732612,medium,UC_inflamed,Colitis_inflamed,80721997.0,1.2983064233835602e-94,11609,12212,3.7364590687262748e-93
ARL4C,CD8T,3.885882427966145e-162,5.403740081179754e-161,0.2732612,medium,UC_inflamed,UC_non_inflamed,43868886.5,4.400797834463227e-34,11609,6890,3.6610800725259714e-33
ARL4C,CD8T,3.885882427966145e-162,5.403740081179754e-161,0.2732612,medium,UC_inflamed,CD_inflamed,12304034.5,4.886898760812446e-08,11609,1979,1.544538514461191e-07
CTSC,CD8T,8.925055767371521e-161,1.2268597879339078e-159,0.3532544399999999,medium,UC_inflamed,UC_non_inflamed,45582958.5,1.551691823013122e-79,11609,6890,3.452610777787556e-78
CTSC,CD8T,8.925055767371521e-161,1.2268597879339078e-159,0.3532544399999999,medium,UC_inflamed,CD_inflamed,10488397.0,5.04090360748794e-12,11609,1979,1.9722027159312328e-11
CTSC,CD8T,8.925055767371521e-161,1.2268597879339078e-159,0.3532544399999999,medium,Healthy,UC_inflamed,144032444.5,1.5501998882295442e-09,23962,11609,5.333811011160043e-09
CTSC,CD8T,8.925055767371521e-161,1.2268597879339078e-159,0.3532544399999999,medium,UC_inflamed,Colitis_inflamed,73322265.5,1.6846664541120292e-07,11609,12212,5.146642116105664e-07
ATP1B3,CD8T,2.2336129085719609e-159,3.043468877262776e-158,0.36794919,medium,UC_inflamed,UC_non_inflamed,44651887.5,2.9439912246503794e-70,11609,6890,5.540193815493616e-69
ATP1B3,CD8T,2.2336129085719609e-159,3.043468877262776e-158,0.36794919,medium,Healthy,UC_inflamed,129811449.0,2.111929207623408e-41,23962,11609,2.124062941908136e-40
ATP1B3,CD8T,2.2336129085719609e-159,3.043468877262776e-158,0.36794919,medium,UC_inflamed,Colitis_inflamed,76274056.5,1.537365113172899e-40,11609,12212,1.514328143587128e-39
ATP1B3,CD8T,2.2336129085719609e-159,3.043468877262776e-158,0.36794919,medium,UC_inflamed,CD_inflamed,10072529.0,8.708328179285954e-27,11609,1979,5.890035081575755e-26
ZC3HAV1,CD8T,3.1708551906936974e-159,4.3167500568927245e-158,0.38939092,medium,UC_inflamed,UC_non_inflamed,45752172.0,8.852165444362863e-87,11609,6890,2.2415742842997468e-85
ZC3HAV1,CD8T,3.1708551906936974e-159,4.3167500568927245e-158,0.38939092,medium,Healthy,UC_inflamed,128117633.0,2.560211652343725e-46,23962,11609,2.9110568102933983e-45
ZC3HAV1,CD8T,3.1708551906936974e-159,4.3167500568927245e-158,0.38939092,medium,UC_inflamed,Colitis_inflamed,76699919.0,4.3904147082676195e-38,11609,12212,4.0599235689394824e-37
ZC3HAV1,CD8T,3.1708551906936974e-159,4.3167500568927245e-158,0.38939092,medium,UC_inflamed,CD_inflamed,10230578.5,2.0503344694009124e-18,11609,1979,1.0420220464420365e-17
GPBP1,CD8T,2.40740511811128e-158,3.2659622488024494e-157,0.3333112299999999,medium,UC_inflamed,UC_non_inflamed,45702703.5,1.3118606269913744e-82,11609,6890,3.0811601863345606e-81
GPBP1,CD8T,2.40740511811128e-158,3.2659622488024494e-157,0.3333112299999999,medium,Healthy,UC_inflamed,124844095.5,3.2845585931438225e-76,23962,11609,6.888633434377037e-75
GPBP1,CD8T,2.40740511811128e-158,3.2659622488024494e-157,0.3333112299999999,medium,UC_inflamed,Colitis_inflamed,74808671.5,1.9221203640390322e-17,11609,12212,9.410472248927984e-17
GPBP1,CD8T,2.40740511811128e-158,3.2659622488024494e-157,0.3333112299999999,medium,UC_inflamed,CD_inflamed,10558274.0,1.499204896238984e-10,11609,1979,5.449531633171317e-10
RAC1,CD8T,1.5688723654666582e-157,2.1026947125784598e-156,0.32832977,medium,UC_inflamed,CD_inflamed,8587681.0,8.300211149020678e-118,11609,1979,3.3637368030945647e-116
RAC1,CD8T,1.5688723654666582e-157,2.1026947125784598e-156,0.32832977,medium,UC_inflamed,Colitis_inflamed,61527149.0,7.189251539680933e-106,11609,12212,2.464514602949371e-104
RAC1,CD8T,1.5688723654666582e-157,2.1026947125784598e-156,0.32832977,medium,Healthy,UC_inflamed,151275573.0,1.5090894252976896e-63,23962,11609,2.502459348684029e-62
RAC1,CD8T,1.5688723654666582e-157,2.1026947125784598e-156,0.32832977,medium,UC_inflamed,UC_non_inflamed,38210910.5,8.734492204770252e-12,11609,6890,3.3748949631204847e-11
GSTK1,CD8T,9.25073287288708e-157,1.2334574954955012e-155,0.4374542,medium,Healthy,UC_inflamed,151077660.0,5.705304167568752e-43,23962,11609,5.975412864583128e-42
GSTK1,CD8T,9.25073287288708e-157,1.2334574954955012e-155,0.4374542,medium,UC_inflamed,UC_non_inflamed,44179168.0,5.163855536185462e-38,11609,6890,4.766658646774051e-37
GSTK1,CD8T,9.25073287288708e-157,1.2334574954955012e-155,0.4374542,medium,UC_inflamed,CD_inflamed,9870180.0,1.0319127097148652e-25,11609,1979,6.7430634544988635e-25
GSTK1,CD8T,9.25073287288708e-157,1.2334574954955012e-155,0.4374542,medium,UC_inflamed,Colitis_inflamed,66867407.0,2.184952727902073e-15,11609,12212,9.872254427915744e-15
NUTF2,CD8T,2.4280789171275088e-155,3.2045282618490136e-154,0.2501749,medium,UC_inflamed,UC_non_inflamed,43581547.0,7.458229495507234e-54,11609,6890,1.0097073472187625e-52
NUTF2,CD8T,2.4280789171275088e-155,3.2045282618490136e-154,0.2501749,medium,UC_inflamed,CD_inflamed,9892860.0,3.289865624339466e-40,11609,1979,3.215200308270351e-39
NUTF2,CD8T,2.4280789171275088e-155,3.2045282618490136e-154,0.2501749,medium,UC_inflamed,Colitis_inflamed,66696297.5,6.601570056763527e-26,11609,12212,4.341116563806157e-25
NUTF2,CD8T,2.4280789171275088e-155,3.2045282618490136e-154,0.2501749,medium,Healthy,UC_inflamed,142694038.0,6.887656296025465e-08,23962,11609,2.1564933443658407e-07
OPTN,CD8T,2.473343549945252e-155,3.2614989118743704e-154,0.29292587,medium,UC_inflamed,UC_non_inflamed,45661486.0,2.826334947553192e-112,11609,6890,1.0551257378382977e-110
OPTN,CD8T,2.473343549945252e-155,3.2614989118743704e-154,0.29292587,medium,UC_inflamed,Colitis_inflamed,75218091.0,1.1310699581083692e-27,11609,12212,7.856075247050194e-27
OPTN,CD8T,2.473343549945252e-155,3.2614989118743704e-154,0.29292587,medium,Healthy,UC_inflamed,132051048.0,4.766633761686634e-25,23962,11609,3.0489568961777443e-24
OPTN,CD8T,2.473343549945252e-155,3.2614989118743704e-154,0.29292587,medium,UC_inflamed,CD_inflamed,10558624.5,5.471629082606253e-13,11609,1979,2.2332755429918825e-12
PFDN5,CD8T,7.0936643488473004e-155,9.306767901394852e-154,0.3828541999999999,medium,UC_inflamed,UC_non_inflamed,32494816.0,2.3385768992758578e-101,11609,6890,7.465367881632844e-100
PFDN5,CD8T,7.0936643488473004e-155,9.306767901394852e-154,0.3828541999999999,medium,UC_inflamed,CD_inflamed,13014755.0,2.492522039769927e-21,11609,1979,1.4042561901103573e-20
PFDN5,CD8T,7.0936643488473004e-155,9.306767901394852e-154,0.3828541999999999,medium,UC_inflamed,Colitis_inflamed,66671728.0,1.885474170517034e-15,11609,12212,8.541648809051149e-15
PFDN5,CD8T,7.0936643488473004e-155,9.306767901394852e-154,0.3828541999999999,medium,Healthy,UC_inflamed,145054145.0,4.811700632032569e-11,23962,11609,1.7912356959660788e-10
PRMT2,CD8T,4.498737926868177e-154,5.887363514227234e-153,0.30902159,medium,UC_inflamed,CD_inflamed,9576222.0,8.786355467927492e-43,11609,1979,9.154111451091489e-42
PRMT2,CD8T,4.498737926868177e-154,5.887363514227234e-153,0.30902159,medium,UC_inflamed,Colitis_inflamed,64997481.5,2.5487734780334366e-37,11609,12212,2.3143886368813997e-36
PRMT2,CD8T,4.498737926868177e-154,5.887363514227234e-153,0.30902159,medium,Healthy,UC_inflamed,134640823.0,3.517807558868873e-09,23962,11609,1.1863779104490349e-08
PRMT2,CD8T,4.498737926868177e-154,5.887363514227234e-153,0.30902159,medium,UC_inflamed,UC_non_inflamed,41637721.0,1.1917075392113904e-08,11609,6890,3.903840269918321e-08
POLR2E,CD8T,2.468776667111768e-153,3.19584270138107e-152,0.27416765,medium,UC_inflamed,UC_non_inflamed,44065416.5,4.948788803745617e-58,11609,6890,7.338880633915576e-57
POLR2E,CD8T,2.468776667111768e-153,3.19584270138107e-152,0.27416765,medium,UC_inflamed,CD_inflamed,9936314.0,2.1035520693223236e-33,11609,1979,1.7211657814579086e-32
POLR2E,CD8T,2.468776667111768e-153,3.19584270138107e-152,0.27416765,medium,Healthy,UC_inflamed,145880477.5,1.2666330641981538e-20,23962,11609,6.97382157837724e-20
POLR2E,CD8T,2.468776667111768e-153,3.19584270138107e-152,0.27416765,medium,UC_inflamed,Colitis_inflamed,68198978.5,1.5877253085911698e-10,11609,12212,5.763233883623511e-10
SMAP2,CD8T,5.818202159330338e-153,7.506687881419816e-152,0.3242341,medium,UC_inflamed,CD_inflamed,9246423.0,2.118787155876424e-81,11609,1979,4.874723877912829e-80
SMAP2,CD8T,5.818202159330338e-153,7.506687881419816e-152,0.3242341,medium,Healthy,UC_inflamed,135444272.5,1.5815000208303227e-09,23962,11609,5.439298217971287e-09
SMAP2,CD8T,5.818202159330338e-153,7.506687881419816e-152,0.3242341,medium,UC_inflamed,Colitis_inflamed,68620406.0,1.7324013497258307e-09,11609,12212,5.9438269572506405e-09
SMAP2,CD8T,5.818202159330338e-153,7.506687881419816e-152,0.3242341,medium,UC_inflamed,UC_non_inflamed,41347292.5,6.094462966422302e-09,11609,6890,2.0302270363891027e-08
RASAL3,CD8T,2.1554923355104895e-152,2.7649702425892394e-151,0.2759665999999999,medium,UC_inflamed,CD_inflamed,9567923.5,1.9147326574964304e-54,11609,1979,2.626865103414261e-53
RASAL3,CD8T,2.1554923355104895e-152,2.7649702425892394e-151,0.2759665999999999,medium,UC_inflamed,Colitis_inflamed,64858466.0,6.160771601807692e-48,11609,12212,7.306813951477495e-47
RASAL3,CD8T,2.1554923355104895e-152,2.7649702425892394e-151,0.2759665999999999,medium,Healthy,UC_inflamed,147883287.5,2.0702109251945439e-35,23962,11609,1.7843589483681099e-34
RASAL3,CD8T,2.1554923355104895e-152,2.7649702425892394e-151,0.2759665999999999,medium,UC_inflamed,UC_non_inflamed,42244074.0,4.927796570994298e-20,11609,6890,2.6585208286166146e-19
NDUFA6,CD8T,1.1447243417312507e-151,1.4551945495417631e-150,0.36640358,medium,UC_inflamed,UC_non_inflamed,46301006.5,3.3119551549912222e-105,11609,6890,1.122690755022809e-103
NDUFA6,CD8T,1.1447243417312507e-151,1.4551945495417631e-150,0.36640358,medium,UC_inflamed,CD_inflamed,10272334.0,2.6963631707648632e-17,11609,1979,1.3132406588190075e-16
NDUFA6,CD8T,1.1447243417312507e-151,1.4551945495417631e-150,0.36640358,medium,UC_inflamed,Colitis_inflamed,74671546.0,1.055504249723146e-16,11609,12212,5.024011548163296e-16
NDUFA6,CD8T,1.1447243417312507e-151,1.4551945495417631e-150,0.36640358,medium,Healthy,UC_inflamed,134897791.0,9.707807762825183e-08,23962,11609,3.0107308829420854e-07
PCBP1,CD8T,1.9247934082986517e-151,2.4388559999037602e-150,0.4176995599999999,medium,UC_inflamed,Colitis_inflamed,59849934.5,3.6108639812412895e-114,11609,12212,1.3915521516604683e-112
PCBP1,CD8T,1.9247934082986517e-151,2.4388559999037602e-150,0.4176995599999999,medium,UC_inflamed,CD_inflamed,8423233.0,8.352002995100081e-98,11609,1979,2.5316959954091247e-96
PCBP1,CD8T,1.9247934082986517e-151,2.4388559999037602e-150,0.4176995599999999,medium,Healthy,UC_inflamed,155346410.0,4.9077718402636666e-86,23962,11609,1.2271334495799775e-84
PCBP1,CD8T,1.9247934082986517e-151,2.4388559999037602e-150,0.4176995599999999,medium,UC_inflamed,UC_non_inflamed,36982495.0,3.731436852623165e-22,11609,6890,2.1626944438584976e-21
CNPY3,CD8T,4.7903054675324444e-151,6.049949561635006e-150,0.26007018,medium,UC_inflamed,UC_non_inflamed,43464499.0,4.073036565938136e-44,11609,6890,4.38184728753732e-43
CNPY3,CD8T,4.7903054675324444e-151,6.049949561635006e-150,0.26007018,medium,UC_inflamed,CD_inflamed,9887469.5,7.864651879592874e-37,11609,1979,7.046073571475481e-36
CNPY3,CD8T,4.7903054675324444e-151,6.049949561635006e-150,0.26007018,medium,UC_inflamed,Colitis_inflamed,65674073.0,2.8643777389674784e-35,11609,12212,2.458211845149272e-34
CNPY3,CD8T,4.7903054675324444e-151,6.049949561635006e-150,0.26007018,medium,Healthy,UC_inflamed,143036956.0,2.09848515350134e-08,23962,11609,6.771680571679707e-08
CSK,CD8T,5.958035502212993e-150,7.440126743205254e-149,0.2846272999999999,medium,UC_inflamed,UC_non_inflamed,44356537.0,4.6226958905364393e-60,11609,6890,7.15369629260011e-59
CSK,CD8T,5.958035502212993e-150,7.440126743205254e-149,0.2846272999999999,medium,UC_inflamed,CD_inflamed,10139104.0,5.94112440106214e-24,11609,1979,3.666672101134538e-23
CSK,CD8T,5.958035502212993e-150,7.440126743205254e-149,0.2846272999999999,medium,UC_inflamed,Colitis_inflamed,66484785.5,2.3597862603743964e-23,11609,12212,1.4270721235901638e-22
CSK,CD8T,5.958035502212993e-150,7.440126743205254e-149,0.2846272999999999,medium,Healthy,UC_inflamed,143609330.0,1.6901064935658124e-09,23962,11609,5.802546436478589e-09
HLA-DPB1,CD8T,5.747855124127359e-147,6.9272793499851175e-146,0.3495369,medium,UC_inflamed,Colitis_inflamed,80111259.5,2.0635955773445814e-102,11609,12212,6.689655147571354e-101
